Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
B5_3_RY_GR_control_RA,2024-07-14 12:36:17,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_RY_GR_control.mov,647.280,25.0,No focal subject,Eating,,,POINT,16.120,16.120,NA,,
B3_6_2B_novel_RA,2024-07-14 09:52:42,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2B_novel.mov,689.330,30.0,redblue,Test arena entry,,,POINT,16.133,16.133,NA,,
B3_6_2B_novel_RA,2024-07-14 09:52:42,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2B_novel.mov,689.330,30.0,blue,Test arena entry,,,POINT,16.167,16.167,NA,,
B6_2_BB_RR_control_RA,2024-07-14 13:45:03,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_BB_RR_control.mov,751.670,24.0,No focal subject,Trial start,,,POINT,16.167,16.167,NA,,
B5_3_PR_GG_control_RA,2024-07-14 12:19:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_PR_GG_control.mov,689.640,25.0,No focal subject,Eating,,,POINT,16.200,16.200,NA,,
B7_2_B_novel_RA,2024-07-14 15:15:28,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_B_novel.mov,692.380,24.0,redblue,Eating,,,POINT,16.250,16.250,NA,,
B7_7_BG_RR_novel_RA,2024-07-16 13:31:43,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_BG_RR_novel.mov,649.720,25.0,No focal subject,Trial start,,,POINT,16.360,16.360,NA,,
B7_7_GG_BR_novel_RA,2024-07-16 13:48:04,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_GG_BR_novel.mov,640.840,25.0,No focal subject,Eating,,,POINT,16.360,16.360,NA,,
B6_2_BP_GP_control_RA,2024-07-14 13:51:09,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_BP_GP_control.mov,656.250,24.0,No focal subject,Trial start,,,POINT,16.375,16.375,NA,,
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,No focal subject,Trial start,,,POINT,16.400,16.400,NA,,
B7_4_B_control_RA,2024-07-16 09:15:46,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_B_control.mov,679.870,30.0,red,Zone of Interest,,,STATE,16.400,43.700,27.300,,
B6_8_BP_GP_novel_RA,2024-07-18 09:23:25,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_BP_GP_novel.mov,713.570,30.0,No focal subject,Zone of Interest,,,STATE,16.433,53.433,37.000,,
B6_2_GY_BG_control_RA,2024-07-14 14:44:43,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GY_BG_control.mov,677.040,24.0,No focal subject,Test arena entry,,,POINT,16.458,16.458,NA,,
B7_2_B_novel_RA,2024-07-14 15:15:28,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_B_novel.mov,692.380,24.0,blue,Zone of Interest,,,STATE,16.458,45.708,29.250,,
B7_7_GG_BY_novel_RA,2024-07-16 13:50:14,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_GG_BY_novel.mov,656.400,25.0,No focal subject,Trial start,,,POINT,16.480,16.480,NA,,
B7_2_B_novel_RA,2024-07-14 15:15:28,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_B_novel.mov,692.380,24.0,redblack,Zone of Interest,,,STATE,16.500,119.500,103.000,,
B5_3_BB_GR_control_RA,2024-07-14 11:56:26,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BB_GR_control.mov,697.000,25.0,No focal subject,Trial start,,,POINT,16.520,16.520,NA,,
B3_6_2B_novel_RA,2024-07-14 09:52:42,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2B_novel.mov,689.330,30.0,black,Test arena entry,,,POINT,16.533,16.533,NA,,
B7_4_B_control_RA,2024-07-16 09:15:46,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_B_control.mov,679.870,30.0,black,Zone of Interest,,,STATE,16.567,24.433,7.866,,
B3_6_2B_novel_RA,2024-07-14 09:52:42,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2B_novel.mov,689.330,30.0,red,Test arena entry,,,POINT,16.600,16.600,NA,,
B6_4_BP_RY_novel_RA,2024-07-16 07:45:19,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_BP_RY_novel.mov,670.570,30.0,No focal subject,Zone of Interest,,,STATE,16.600,37.667,21.067,,
B7_4_B_control_RA,2024-07-16 09:15:46,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_B_control.mov,679.870,30.0,redblue,Zone of Interest,,,STATE,16.700,36.933,20.233,,
B7_2_B_novel_RA,2024-07-14 15:15:28,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_B_novel.mov,692.380,24.0,blue,Eating,,,POINT,16.750,16.750,NA,,
B6_8_PY_BY_novel_RA,2024-07-18 09:52:56,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_PY_BY_novel.mov,927.430,30.0,No focal subject,Eating,,,POINT,16.767,16.767,NA,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,red,Test arena entry,,,POINT,16.800,16.800,NA,,
B7_4_B_control_RA,2024-07-16 09:15:46,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_B_control.mov,679.870,30.0,red,Eating,,,POINT,16.800,16.800,NA,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,blue,Test arena entry,,,POINT,16.920,16.920,NA,,
B6_8_BB_RR_novel_RA,2024-07-18 09:14:22,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_BB_RR_novel.mov,649.230,30.0,No focal subject,Zone of Interest,,,STATE,16.933,52.333,35.400,,
B2_6_GR_PP_control_RA,2024-07-14 09:22:25,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_RY_PP_control.mov,679.230,30.0,No focal subject,Zone of Interest,,,STATE,16.967,98.300,81.333,,
B2_6_YY_PP_control_RA,2024-07-14 09:32:34,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_YY_PP_control.mov,712.030,30.0,No focal subject,Test arena entry,,,POINT,16.967,16.967,NA,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,redblue,Zone of Interest,,,STATE,16.967,48.367,31.400,,
B7_4_B_control_RA,2024-07-16 09:15:46,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_B_control.mov,679.870,30.0,black,Eating,,,POINT,17.000,17.000,NA,,
B6_4_GG_BG_novel_RA,2024-07-16 07:52:56,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_GG_BG_novel.mov,660.270,30.0,No focal subject,Zone of Interest,,,STATE,17.033,38.333,21.300,,
B5_3_BG_BY_control_RA,2024-07-14 12:04:03,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BG_BY_control.mov,661.080,25.0,No focal subject,Test arena entry,,,POINT,17.040,17.040,NA,,
B5_3_PR_RY_control_RA,2024-07-14 12:22:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_PR_RY_control.mov,704.200,25.0,No focal subject,Test arena entry,,,POINT,17.080,17.080,NA,,
B7_2_B_novel_RA,2024-07-14 15:15:28,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_B_novel.mov,692.380,24.0,redblack,Eating,,,POINT,17.125,17.125,NA,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,red,Zone of Interest,,,STATE,17.167,83.833,66.666,,
B4_3_B_control_RA,2024-07-14 11:24:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_B_control.mov,641.720,25.0,redblue,Test arena entry,,,POINT,17.200,17.200,NA,,
B6_4_PY_BY_novel_RA,2024-07-16 08:35:22,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_PY_BY_novel.mov,650.130,30.0,No focal subject,Eating,,,POINT,17.233,17.233,NA,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,redblack,Zone of Interest,,,STATE,17.233,81.733,64.500,,
B6_2_BB_RR_control_RA,2024-07-14 13:45:03,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_BB_RR_control.mov,751.670,24.0,No focal subject,Test arena entry,,,POINT,17.250,17.250,NA,,
B6_2_PY_BY_control_RA,2024-07-14 14:54:35,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_PY_BY_control.mov,651.460,24.0,No focal subject,Test arena entry,,,POINT,17.250,17.250,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,No focal subject,Trial start,,,POINT,17.280,17.280,NA,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,black,Test arena entry,,,POINT,17.320,17.320,NA,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,redblack,Test arena entry,,,POINT,17.320,17.320,NA,,
B2_6_PP_BB_control_RA,2024-07-14 09:14:53,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_PP_BB_control.mov,774.600,30.0,No focal subject,Test arena entry,,,POINT,17.333,17.333,NA,,
B6_2_GR_GR_control_RA,2024-07-14 14:36:58,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GR_GR_control.mov,779.040,24.0,No focal subject,Zone of Interest,,,STATE,17.333,37.833,20.500,,
B6_2_GY_RR_control_RA,2024-07-14 14:50:15,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GY_RR_control.mov,650.000,24.0,No focal subject,Zone of Interest,,,STATE,17.375,51.000,33.625,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,redblue,Test arena entry,,,POINT,17.400,17.400,NA,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,blue,Zone of Interest,,,STATE,17.400,52.333,34.933,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,redblue,Eating,,,POINT,17.433,17.433,NA,,
B6_2_GR_BB_control_RA,2024-07-14 14:29:44,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GR_BB_control.mov,640.000,24.0,No focal subject,Zone of Interest,,,STATE,17.458,31.875,14.417,,
B7_4_B_control_RA,2024-07-16 09:15:46,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_B_control.mov,679.870,30.0,redblue,Eating,,,POINT,17.467,17.467,NA,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,redblack,Eating,,,POINT,17.500,17.500,NA,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,red,Eating,,,POINT,17.567,17.567,NA,,
B4_3_A_control_RA,2024-07-14 10:18:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_A_control.mov,641.480,25.0,No focal subject,Trial start,,,POINT,17.600,17.600,NA,,
B4_3_B_control_RA,2024-07-14 11:24:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_B_control.mov,641.720,25.0,blue,Zone of Interest,,,STATE,17.600,56.600,39.000,,
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,red,Test arena entry,,,POINT,17.667,17.667,NA,,
B6_4_BP_GP_novel_RA,2024-07-16 07:28:48,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_BP_GP_novel.mov,639.970,30.0,No focal subject,Zone of Interest,,,STATE,17.667,35.100,17.433,,
B6_8_GR_BB_novel_RA,2024-07-18 09:38:02,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_GR_BB_novel.mov,773.600,30.0,No focal subject,Test arena entry,,,POINT,17.667,17.667,NA,,
B6_2_BP_GP_control_RA,2024-07-14 13:51:09,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_BP_GP_control.mov,656.250,24.0,No focal subject,Test arena entry,,,POINT,17.708,17.708,NA,,
B7_4_B_control_RA,2024-07-16 09:15:46,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_B_control.mov,679.870,30.0,redblack,Zone of Interest,,,STATE,17.733,79.200,61.467,,
B7_4_B_control_RA,2024-07-16 09:15:46,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_B_control.mov,679.870,30.0,blue,Zone of Interest,,,STATE,17.767,43.567,25.800,,
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,redblue,Test arena entry,,,POINT,17.833,17.833,NA,,
B6_2_GR_GR_control_RA,2024-07-14 14:36:58,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GR_GR_control.mov,779.040,24.0,No focal subject,Eating,,,POINT,17.875,17.875,NA,,
B5_3_RR_PP_control_RA,2024-07-14 12:32:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_RR_PP_control.mov,685.760,25.0,No focal subject,Test arena entry,,,POINT,18.000,18.000,NA,,
B6_8_BB_RR_novel_RA,2024-07-18 09:14:22,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_BB_RR_novel.mov,649.230,30.0,No focal subject,Eating,,,POINT,18.033,18.033,NA,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,blue,Eating,,,POINT,18.033,18.033,NA,,
B6_2_GY_RR_control_RA,2024-07-14 14:50:15,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GY_RR_control.mov,650.000,24.0,No focal subject,Eating,,,POINT,18.083,18.083,NA,,
B4_3_B_control_RA,2024-07-14 11:24:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_B_control.mov,641.720,25.0,blue,Eating,,,POINT,18.120,18.120,NA,,
B4_3_B_control_RA,2024-07-14 11:24:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_B_control.mov,641.720,25.0,black,Zone of Interest,,,STATE,18.120,98.640,80.520,,
B6_2_GR_BB_control_RA,2024-07-14 14:29:44,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GR_BB_control.mov,640.000,24.0,No focal subject,Eating,,,POINT,18.167,18.167,NA,,
B6_8_BP_GP_novel_RA,2024-07-18 09:23:25,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_BP_GP_novel.mov,713.570,30.0,No focal subject,Eating,,,POINT,18.167,18.167,NA,,
B7_4_B_control_RA,2024-07-16 09:15:46,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_B_control.mov,679.870,30.0,redblack,Eating,,,POINT,18.167,18.167,NA,,
B2_6_GR_PP_control_RA,2024-07-14 09:22:25,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_RY_PP_control.mov,679.230,30.0,No focal subject,Eating,,,POINT,18.200,18.200,NA,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,black,Zone of Interest,,,STATE,18.233,26.400,8.167,,
B6_2_BY_PY_control_RA,2024-07-14 14:14:55,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_BY_PY_control.mov,673.380,24.0,No focal subject,Trial start,,,POINT,18.250,18.250,NA,,
B6_4_GG_BG_novel_RA,2024-07-16 07:52:56,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_GG_BG_novel.mov,660.270,30.0,No focal subject,Eating,,,POINT,18.333,18.333,NA,,
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,blue,Test arena entry,,,POINT,18.367,18.367,NA,,
B6_4_BP_GP_novel_RA,2024-07-16 07:28:48,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_BP_GP_novel.mov,639.970,30.0,No focal subject,Eating,,,POINT,18.400,18.400,NA,,
B3_6_2B_novel_RA,2024-07-14 09:52:42,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2B_novel.mov,689.330,30.0,redblue,Zone of Interest,,,STATE,18.500,33.700,15.200,,
B7_4_B_control_RA,2024-07-16 09:15:46,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_B_control.mov,679.870,30.0,blue,Eating,,,POINT,18.533,18.533,NA,,
B5_3_BB_GR_control_RA,2024-07-14 11:56:26,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BB_GR_control.mov,697.000,25.0,No focal subject,Test arena entry,,,POINT,18.560,18.560,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,redblue,Test arena entry,,,POINT,18.560,18.560,NA,,
B7_7_GG_BY_novel_RA,2024-07-16 13:50:14,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_GG_BY_novel.mov,656.400,25.0,No focal subject,Test arena entry,,,POINT,18.560,18.560,NA,,
B3_5_BP_YY_control_RA,2024-07-12 09:06:00,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_BP_YY_control.mov,717.130,30.0,No focal subject,Zone of Interest,,,STATE,18.567,163.633,145.066,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,black,Eating,,,POINT,18.567,18.567,NA,,
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,black,Test arena entry,,,POINT,18.600,18.600,NA,,
B3_6_2B_novel_RA,2024-07-14 09:52:42,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2B_novel.mov,689.330,30.0,blue,Zone of Interest,,,STATE,18.600,67.433,48.833,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,red,Test arena entry,,,POINT,18.600,18.600,NA,,
B4_3_B_control_RA,2024-07-14 11:24:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_B_control.mov,641.720,25.0,black,Eating,,,POINT,18.640,18.640,NA,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,blue,Zone of Interest,,,STATE,18.640,26.560,7.920,,
B3_6_2B_novel_RA,2024-07-14 09:52:42,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2B_novel.mov,689.330,30.0,redblue,Eating,,,POINT,18.867,18.867,NA,,
B6_2_GG_BG_control_RA,2024-07-14 14:24:54,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GG_BG_control.mov,661.330,24.0,No focal subject,Trial start,,,POINT,18.875,18.875,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,blue,Test arena entry,,,POINT,18.920,18.920,NA,,
B2_6_BY_BP_control_RA,2024-07-14 08:56:00,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_BY_BP_control.mov,661.800,30.0,No focal subject,Zone of Interest,,,STATE,19.033,34.733,15.700,,
B3_5_BP_YY_control_RA,2024-07-12 09:06:00,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_BP_YY_control.mov,717.130,30.0,No focal subject,Eating,,,POINT,19.033,19.033,NA,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,blue,Eating,,,POINT,19.040,19.040,NA,,
B3_6_2B_novel_RA,2024-07-14 09:52:42,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2B_novel.mov,689.330,30.0,blue,Eating,,,POINT,19.067,19.067,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,black,Test arena entry,,,POINT,19.080,19.080,NA,,
B5_3_PR_RY_control_RA,2024-07-14 12:22:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_PR_RY_control.mov,704.200,25.0,No focal subject,Zone of Interest,,,STATE,19.120,83.440,64.320,,
B4_3_A_control_RA,2024-07-14 10:18:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_A_control.mov,641.480,25.0,red,Test arena entry,,,POINT,19.160,19.160,NA,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,black,Zone of Interest,,,STATE,19.200,30.920,11.720,,
B4_3_B_control_RA,2024-07-14 11:24:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_B_control.mov,641.720,25.0,redblue,Zone of Interest,,,STATE,19.320,97.560,78.240,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,redblack,Zone of Interest,,,STATE,19.400,32.720,13.320,,
B7_7_BG_RR_novel_RA,2024-07-16 13:31:43,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_BG_RR_novel.mov,649.720,25.0,No focal subject,Test arena entry,,,POINT,19.520,19.520,NA,,
B4_3_A_control_RA,2024-07-14 10:18:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_A_control.mov,641.480,25.0,black,Test arena entry,,,POINT,19.560,19.560,NA,,
B5_3_PR_RY_control_RA,2024-07-14 12:22:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_PR_RY_control.mov,704.200,25.0,No focal subject,Eating,,,POINT,19.560,19.560,NA,,
B2_6_BY_BP_control_RA,2024-07-14 08:56:00,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_BY_BP_control.mov,661.800,30.0,No focal subject,Eating,,,POINT,19.633,19.633,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,redblack,Test arena entry,,,POINT,19.640,19.640,NA,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,black,Eating,,,POINT,19.640,19.640,NA,,
B6_2_BB_RR_control_RA,2024-07-14 13:45:03,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_BB_RR_control.mov,751.670,24.0,No focal subject,Zone of Interest,,,STATE,19.667,151.125,131.458,,
B4_3_B_control_RA,2024-07-14 11:24:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_B_control.mov,641.720,25.0,redblue,Eating,,,POINT,19.680,19.680,NA,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,redblue,Zone of Interest,,,STATE,19.920,22.920,3.000,,
B4_3_B_control_RA,2024-07-14 11:24:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_B_control.mov,641.720,25.0,red,Test arena entry,,,POINT,19.960,19.960,NA,,
B5_3_PP_RY_control_RA,2024-07-14 12:15:34,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_PP_RY_control.mov,683.120,25.0,No focal subject,Trial start,,,POINT,19.960,19.960,NA,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,redblack,Eating,,,POINT,20.000,20.000,NA,,
B4_3_A_control_RA,2024-07-14 10:18:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_A_control.mov,641.480,25.0,redblue,Test arena entry,,,POINT,20.040,20.040,NA,,
B7_7_BR_GR_novel_RA,2024-07-16 13:37:21,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_BR_GR_novel.mov,655.520,25.0,No focal subject,Trial start,,,POINT,20.040,20.040,NA,,
B6_2_PY_BY_control_RA,2024-07-14 14:54:35,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_PY_BY_control.mov,651.460,24.0,No focal subject,Zone of Interest,,,STATE,20.042,82.125,62.083,,
B2_6_PP_BB_control_RA,2024-07-14 09:14:53,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_PP_BB_control.mov,774.600,30.0,No focal subject,Zone of Interest,,,STATE,20.067,189.733,169.666,,
B6_2_BB_RR_control_RA,2024-07-14 13:45:03,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_BB_RR_control.mov,751.670,24.0,No focal subject,Eating,,,POINT,20.125,20.125,NA,,
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,redblue,Zone of Interest,,,STATE,20.300,180.433,160.133,,
B7_7_GY_GP_novel_RA,2024-07-16 13:52:20,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_GY_GP_novel.mov,654.680,25.0,No focal subject,Zone of Interest,,,STATE,20.320,115.200,94.880,,
B6_2_PY_BY_control_RA,2024-07-14 14:54:35,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_PY_BY_control.mov,651.460,24.0,No focal subject,Eating,,,POINT,20.458,20.458,NA,,
B6_2_BP_GP_control_RA,2024-07-14 13:51:09,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_BP_GP_control.mov,656.250,24.0,No focal subject,Zone of Interest,,,STATE,20.500,79.292,58.792,,
