Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
B4_4_GY_PP_control_SK,2024-07-12 18:48:17,,/Volumes/T7/2_7/cut/B4_4_GY_PP_control.mov,694.070,30.0,No focal subject,Eating,,,POINT,17.133,17.133,NA,,
B4_6_YY_BR_novel_SK,2024-07-11 11:03:47,,/Volumes/T7/4_7/cut/B4_6_YY_BR_novel.MP4,654.530,25.0,No focal subject,Test arena entry,,,POINT,17.160,17.160,NA,,
B5_5_BG_BP_novel_SK,2024-07-13 10:38:07,,/Volumes/T7/3_7/cut/B5_5_BG_BP_novel.mov,786.370,30.0,No focal subject,Eating,,,POINT,17.167,17.167,NA,,
B8_2_PY_GP_novel_SK,2024-07-14 13:25:13,,/Volumes/T7/14_7/cut/B8_2_PY_GP_novel.mp4,654.720,30.0,No focal subject,Test arena entry,,,POINT,17.200,17.200,NA,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,redblack,Zone of Interest,,,STATE,17.200,24.967,7.767,,
B2_7_B_novel_SK,2024-07-12 20:39:00,,/Volumes/T7/2_7/cut/B2_7_B_novel.mov,689.830,30.0,red,Test arena entry,,,POINT,17.233,17.233,NA,,
B5_5_RY_GR_novel_SK,2024-07-13 10:40:05,,/Volumes/T7/3_7/cut/B5_5_RY_GR_novel.mov,648.330,30.0,No focal subject,Eating,,,POINT,17.233,17.233,NA,,
B6_6_PY_BY_control_SK,2024-07-15 14:23:37,,/Volumes/T7/15_7/cut/B6_6_PY_BY_control.mp4,655.510,30.0,No focal subject,Zone of Interest,,,STATE,17.233,33.567,16.334,,
B8_2_PY_BR_novel_SK,2024-07-14 13:24:55,,/Volumes/T7/14_7/cut/B8_2_PY_BR_novel.mp4,664.880,30.0,No focal subject,Zone of Interest,,,STATE,17.233,63.300,46.067,,
B4_2_GY_PP_novel_SK,2024-07-12 17:11:45,,/Volumes/T7/30_6/cut/B4_2_GY_PP_novel.mov,715.070,30.0,No focal subject,Test arena entry,,,POINT,17.267,17.267,NA,,
B7_1_GG_BY_control_SK,2024-07-10 14:57:31,,/Volumes/T7/10_7/cut/B7_1_GG_BY_control.mp4,644.970,30.0,No focal subject,Trial start,,,POINT,17.267,17.267,NA,,
B8_5_A_novel_SK,2024-07-17 10:01:17,,/Volumes/T7/17_7/cut/B8_5_A_novel.mp4,663.940,30.0,blue,Test arena entry,,,POINT,17.267,17.267,NA,,
B9_3_BB_BY_control_SK,2024-07-15 14:25:37,,/Volumes/T7/15_7/cut/B9_3_BY_BB_control.mp4,735.700,30.0,No focal subject,Eating,,,POINT,17.267,17.267,NA,,
B5_6_A_control_SK,2024-07-11 11:04:00,,/Volumes/T7/4_7/cut/B5_6_A_control.mp4,753.450,25.0,blue,Zone of Interest,,,STATE,17.280,22.960,5.680,,
B6_5_A_control_SK,2024-07-14 11:55:33,,/Volumes/T7/14_7/cut/B6_5_A_control.mp4,668.650,25.0,blue,Test arena entry,,,POINT,17.280,17.280,NA,,
B2_7_B_novel_SK,2024-07-12 20:39:00,,/Volumes/T7/2_7/cut/B2_7_B_novel.mov,689.830,30.0,blue,Test arena entry,,,POINT,17.300,17.300,NA,,
B5_6_A_control_SK,2024-07-11 11:04:00,,/Volumes/T7/4_7/cut/B5_6_A_control.mp4,753.450,25.0,black,Eating,,,POINT,17.320,17.320,NA,,
B6_6_GR_BB_control_SK,2024-07-15 14:22:47,,/Volumes/T7/15_7/cut/B6_6_GR_BB_control.mp4,651.540,30.0,No focal subject,Test arena entry,,,POINT,17.333,17.333,NA,,
B8_1_A_novel_SK,2024-07-16 09:45:29,,/Volumes/T7/13_7/cut/B8_1_A_novel.mp4,663.490,30.0,red,Test arena entry,,,POINT,17.333,17.333,NA,,
B8_7_A_control_SK,2024-07-19 13:33:47,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B8_7_A_control.mp4,640.810,30.0,redblue,Zone of Interest,,,STATE,17.333,121.833,104.500,,
B9_6_A_control_SK,2024-07-18 14:30:31,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B9_6_A_control.mp4,654.870,30.0,redblue,Zone of Interest,,,STATE,17.333,482.733,465.400,,
B7_5_GG_BR_control_SK,2024-07-14 11:57:24,,/Volumes/T7/14_7/cut/B7_5_GG_BR_control.mp4,645.310,25.0,No focal subject,Zone of Interest,,,STATE,17.360,81.640,64.280,,
B3_1_BR_GY_control_SK,2024-07-12 14:11:30,,/Volumes/T7/26_06/EXTRA_DAY/B3_1_BR_GY_control.mov,673.330,30.0,No focal subject,Zone of Interest,,,STATE,17.367,71.500,54.133,,
B6_1_B_control_SK,2024-07-10 14:56:43,,/Users/reinoud/ECoBird Dropbox/Reinoud Allaert/Gull_2024/data/processed_data/2024_Gull_neophobia/cut_videos/B6_B7/Day1/B6_1_B_control.mp4,657.960,30.0,black,Test arena entry,,,POINT,17.367,17.367,NA,,
B5_6_B_control_SK,2024-07-11 11:04:12,,/Volumes/T7/4_7/cut/B5_6_B_control.mp4,684.890,25.0,black,Zone of Interest,,,STATE,17.400,37.120,19.720,,
B5_6_B_control_SK,2024-07-11 11:04:12,,/Volumes/T7/4_7/cut/B5_6_B_control.mp4,684.890,25.0,redblue,Zone of Interest,,,STATE,17.400,32.920,15.520,,
B7_5_GG_BY_control_SK,2024-07-14 11:57:42,,/Volumes/T7/14_7/cut/B7_5_GG_BY_control.mp4,643.200,25.0,No focal subject,Test arena entry,,,POINT,17.400,17.400,NA,,
B8_6_BG_BR_novel_SK,2024-07-18 14:27:02,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_BG_BR_novel.mp4,647.300,30.0,No focal subject,Test arena entry,,,POINT,17.400,17.400,NA,,
B8_7_A_control_SK,2024-07-19 13:33:47,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B8_7_A_control.mp4,640.810,30.0,blue,Zone of Interest,,,STATE,17.433,171.533,154.100,,
B4_8_PP_GY_control_SK,2024-07-11 15:48:43,,/Volumes/T7/6_7/cut/B4_8_PP_GY_control.mp4,641.110,25.0,No focal subject,Zone of Interest,,,STATE,17.440,54.400,36.960,,
B5_6_B_control_SK,2024-07-11 11:04:12,,/Volumes/T7/4_7/cut/B5_6_B_control.mp4,684.890,25.0,redblack,Eating,,,POINT,17.440,17.440,NA,,
B5_7_BB_GR_control_SK,2024-07-11 12:57:05,,/Volumes/T7/5_7/cut/B5_7_BB_GR_control.mp4,680.360,25.0,No focal subject,Test arena entry,,,POINT,17.480,17.480,NA,,
B5_8_B_novel_SK,2024-07-11 15:49:22,,/Volumes/T7/6_7/cut/B5_8_B_novel.mp4,775.300,25.0,black,Zone of Interest,,,STATE,17.480,34.480,17.000,,
B7_5_BP_GG_control_SK,2024-07-14 11:56:30,,/Volumes/T7/14_7/cut/B7_5_BP_GG_control.mp4,640.790,25.0,No focal subject,Eating,,,POINT,17.480,17.480,NA,,
B6_6_BY_PY_control_SK,2024-07-15 14:22:33,,/Volumes/T7/15_7/cut/B6_6_BY_PY_control.mp4,648.360,30.0,No focal subject,Test arena entry,,,POINT,17.500,17.500,NA,,
B8_1_B_novel_SK,2024-07-16 09:45:44,,/Volumes/T7/13_7/cut/B8_1_B_novel.mp4,643.220,30.0,red,Test arena entry,,,POINT,17.500,17.500,NA,,
B8_2_GG_PR_novel_SK,2024-07-14 13:24:27,,/Volumes/T7/14_7/cut/B8_2_GG_PR_novel.mp4,689.810,30.0,No focal subject,Trial start,,,POINT,17.500,17.500,NA,,
B8_5_B_novel_SK,2024-07-17 10:01:31,,/Volumes/T7/17_7/cut/B8_5_B_novel.mp4,652.690,30.0,red,Zone of Interest,,,STATE,17.500,27.333,9.833,,
B9_6_A_control_SK,2024-07-18 14:30:31,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B9_6_A_control.mp4,654.870,30.0,redblack,Eating,,,POINT,17.500,17.500,NA,,
B6_1_B_control_SK,2024-07-10 14:56:43,,/Users/reinoud/ECoBird Dropbox/Reinoud Allaert/Gull_2024/data/processed_data/2024_Gull_neophobia/cut_videos/B6_B7/Day1/B6_1_B_control.mp4,657.960,30.0,redblack,Test arena entry,,,POINT,17.533,17.533,NA,,
B7_1_BB_PR_control_SK,2024-07-10 14:57:01,,/Volumes/T7/10_7/cut/B7_1_BB_PR_control.mp4,694.570,30.0,No focal subject,Trial start,,,POINT,17.533,17.533,NA,,
B8_6_PY_GP_novel_SK,2024-07-18 14:28:19,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_PY_GP_novel.mp4,637.740,30.0,No focal subject,Eating,,,POINT,17.533,17.533,NA,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,redblack,Eating,,,POINT,17.533,17.533,NA,,
B5_7_RY_GR_control_SK,2024-07-19 15:16:41,,/Volumes/Extreme SSD/Cut_videos/5_7/cut/B5_7_RY_GR_control.mp4,865.150,25.0,No focal subject,Zone of Interest,,,STATE,17.600,191.800,174.200,,
B3_4_B_control_SK,2024-07-12 14:50:00,,/Volumes/T7/29_06/B2_B3/cut/B3_4_B_control.mp4,689.090,30.0,redblue,Test arena entry,,,POINT,17.633,17.633,NA,,
B6_1_B_control_SK,2024-07-10 14:56:43,,/Users/reinoud/ECoBird Dropbox/Reinoud Allaert/Gull_2024/data/processed_data/2024_Gull_neophobia/cut_videos/B6_B7/Day1/B6_1_B_control.mp4,657.960,30.0,red,Test arena entry,,,POINT,17.633,17.633,NA,,
B8_7_A_control_SK,2024-07-19 13:33:47,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B8_7_A_control.mp4,640.810,30.0,redblue,Eating,,,POINT,17.633,17.633,NA,,
B8_5_B_novel_SK,2024-07-17 10:01:31,,/Volumes/T7/17_7/cut/B8_5_B_novel.mp4,652.690,30.0,redblue,Eating,,,POINT,17.667,17.667,NA,,
B5_8_A_novel_SK,2024-07-11 15:49:07,,/Volumes/T7/6_7/cut/B5_8_A_novel.mp4,728.880,25.0,No focal subject,Trial start,,,POINT,17.680,17.680,NA,,
B8_2_BG_BR_novel_SK,2024-07-14 13:24:00,,/Volumes/T7/14_7/cut/B8_2_BG_BR_novel.mp4,670.000,30.0,No focal subject,Test arena entry,,,POINT,17.700,17.700,NA,,
B5_2_B_control_SK,2024-07-12 17:12:59,,/Volumes/T7/30_6/cut/B5_2_B_control.mov,648.900,30.0,No focal subject,Trial start,,,POINT,17.733,17.733,NA,,
B6_5_A_control_SK,2024-07-14 11:55:33,,/Volumes/T7/14_7/cut/B6_5_A_control.mp4,668.650,25.0,red,Test arena entry,,,POINT,17.760,17.760,NA,,
B8_1_A_novel_SK,2024-07-16 09:45:29,,/Volumes/T7/13_7/cut/B8_1_A_novel.mp4,663.490,30.0,black,Zone of Interest,,,STATE,17.767,46.167,28.400,,
B5_7_BY_PR_control_SK,2024-07-11 13:02:08,,/Volumes/T7/5_7/cut/B5_7_BY_PR_control.mp4,653.530,25.0,No focal subject,Eating,,,POINT,17.800,17.800,NA,,
B8_2_PY_BR_novel_SK,2024-07-14 13:24:55,,/Volumes/T7/14_7/cut/B8_2_PY_BR_novel.mp4,664.880,30.0,No focal subject,Eating,,,POINT,17.800,17.800,NA,,
B9_7_GP_BB_control_SK,2024-07-19 13:34:53,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_GP_BB_control.mp4,649.340,30.0,No focal subject,Test arena entry,,,POINT,17.800,17.800,NA,,
B7_6_A_novel_SK,2024-07-15 14:23:57,,/Volumes/T7/15_7/cut/B7_6_A_novel.mp4,642.670,30.0,red,Zone of Interest,,,STATE,17.833,24.233,6.400,,
B5_6_B_control_SK,2024-07-11 11:04:12,,/Volumes/T7/4_7/cut/B5_6_B_control.mp4,684.890,25.0,redblue,Eating,,,POINT,17.840,17.840,NA,,
B6_6_PY_BY_control_SK,2024-07-15 14:23:37,,/Volumes/T7/15_7/cut/B6_6_PY_BY_control.mp4,655.510,30.0,No focal subject,Eating,,,POINT,17.867,17.867,NA,,
B9_7_BP_BY_control_SK,2024-07-19 13:34:32,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_BP_BY_control.mp4,642.350,30.0,No focal subject,Eating,,,POINT,17.900,17.900,NA,,
B5_6_B_control_SK,2024-07-11 11:04:12,,/Volumes/T7/4_7/cut/B5_6_B_control.mp4,684.890,25.0,red,Zone of Interest,,,STATE,17.920,34.160,16.240,,
B5_6_B_control_SK,2024-07-11 11:04:12,,/Volumes/T7/4_7/cut/B5_6_B_control.mp4,684.890,25.0,blue,Zone of Interest,,,STATE,17.920,82.640,64.720,,
B5_7_BG_BP_control_SK,2024-07-11 13:01:37,,/Volumes/T7/5_7/cut/B5_7_BG_BP_control.mp4,686.720,25.0,No focal subject,Eating,,,POINT,17.920,17.920,NA,,
B7_5_GG_BR_control_SK,2024-07-14 11:57:24,,/Volumes/T7/14_7/cut/B7_5_GG_BR_control.mp4,645.310,25.0,No focal subject,Eating,,,POINT,17.920,17.920,NA,,
B8_8_BG_BR_control_SK,2024-07-20 12:08:10,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B8_8_BG_BR_control.mp4,650.600,30.0,No focal subject,Eating,,,POINT,17.933,17.933,NA,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,redblue,Eating,,,POINT,17.933,17.933,NA,,
B3_1_BR_GY_control_SK,2024-07-12 14:11:30,,/Volumes/T7/26_06/EXTRA_DAY/B3_1_BR_GY_control.mov,673.330,30.0,No focal subject,Eating,,,POINT,17.967,17.967,NA,,
B6_6_BP_GP_control_SK,2024-07-15 14:22:06,,/Volumes/T7/15_7/cut/B6_6_BP_GP_control.mp4,647.150,30.0,No focal subject,Test arena entry,,,POINT,17.967,17.967,NA,,
B5_1_BB_GR_novel_SK,2024-07-12 14:50:57,,/Volumes/T7/29_06/B4_B5/cut/B5_1_BB_GR_novel.mp4,674.880,25.0,No focal subject,Trial start,,,POINT,18.000,18.000,NA,,
B3_4_B_control_SK,2024-07-12 14:50:00,,/Volumes/T7/29_06/B2_B3/cut/B3_4_B_control.mp4,689.090,30.0,blue,Test arena entry,,,POINT,18.033,18.033,NA,,
B3_4_B_control_SK,2024-07-12 14:50:00,,/Volumes/T7/29_06/B2_B3/cut/B3_4_B_control.mp4,689.090,30.0,black,Test arena entry,,,POINT,18.033,18.033,NA,,
B7_6_A_novel_SK,2024-07-15 14:23:57,,/Volumes/T7/15_7/cut/B7_6_A_novel.mp4,642.670,30.0,red,Eating,,,POINT,18.033,18.033,NA,,
B8_4_PR_RR_control_SK,2024-07-16 11:15:15,,/Volumes/T7/16_7/cut/B8_4_PR_RR_control.mp4,640.940,30.0,No focal subject,Zone of Interest,,,STATE,18.033,79.300,61.267,,
B3_1_GR_BY_control_Sk,2024-07-12 14:11:42,,/Volumes/T7/26_06/EXTRA_DAY/B3_1_GR_BY_control.mov,652.400,30.0,No focal subject,Zone of Interest,,,STATE,18.067,45.400,27.333,,
B9_6_A_control_SK,2024-07-18 14:30:31,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B9_6_A_control.mp4,654.870,30.0,red,Eating,,,POINT,18.067,18.067,NA,,
B3_4_B_control_SK,2024-07-12 14:50:00,,/Volumes/T7/29_06/B2_B3/cut/B3_4_B_control.mp4,689.090,30.0,red,Test arena entry,,,POINT,18.100,18.100,NA,,
B8_7_A_control_SK,2024-07-19 13:33:47,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B8_7_A_control.mp4,640.810,30.0,blue,Eating,,,POINT,18.100,18.100,NA,,
B8_1_A_novel_SK,2024-07-16 09:45:29,,/Volumes/T7/13_7/cut/B8_1_A_novel.mp4,663.490,30.0,blue,Test arena entry,,,POINT,18.133,18.133,NA,,
B5_7_RY_GR_control_SK,2024-07-19 15:16:41,,/Volumes/Extreme SSD/Cut_videos/5_7/cut/B5_7_RY_GR_control.mp4,865.150,25.0,No focal subject,Eating,,,POINT,18.160,18.160,NA,,
B2_8_GR_PP_novel_SK,2024-07-13 08:50:35,,/Volumes/T7/3_7/cut/B2_8_GR_PP_novel.mov,657.570,30.0,No focal subject,Test arena entry,,,POINT,18.167,18.167,NA,,
B8_1_A_novel_SK,2024-07-16 09:45:29,,/Volumes/T7/13_7/cut/B8_1_A_novel.mp4,663.490,30.0,black,Eating,,,POINT,18.167,18.167,NA,,
B8_1_A_novel_SK,2024-07-16 09:45:29,,/Volumes/T7/13_7/cut/B8_1_A_novel.mp4,663.490,30.0,redblack,Zone of Interest,,,STATE,18.167,133.833,115.666,,
B8_8_PR_RR_control_SK,2024-07-20 12:09:25,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B8_8_PR_RR_control.mp4,639.680,30.0,No focal subject,Zone of Interest,,,STATE,18.167,54.567,36.400,,
B6_5_B_control_SK,2024-07-14 11:55:48,,/Volumes/T7/14_7/cut/B6_5_B_control.mp4,655.080,25.0,No focal subject,Trial start,,,POINT,18.200,18.200,NA,,
B9_6_A_control_SK,2024-07-18 14:30:31,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B9_6_A_control.mp4,654.870,30.0,blue,Zone of Interest,,,STATE,18.200,42.167,23.967,,
B4_6_BB_GY_novel_SK,2024-07-11 11:02:19,,/Volumes/T7/4_7/cut/B4_6_BB_GY_novel.mp4,662.120,25.0,No focal subject,Zone of Interest,,,STATE,18.240,44.480,26.240,,
B4_6_BR_BP_novel_SK,2024-07-11 11:02:31,,/Volumes/T7/4_7/cut/B4_6_BR_BP_novel.mp4,666.260,25.0,No focal subject,Zone of Interest,,,STATE,18.240,92.840,74.600,,
B2_7_B_novel_SK,2024-07-12 20:39:00,,/Volumes/T7/2_7/cut/B2_7_B_novel.mov,689.830,30.0,black,Zone of Interest,,,STATE,18.267,110.567,92.300,,
B8_5_B_novel_SK,2024-07-17 10:01:31,,/Volumes/T7/17_7/cut/B8_5_B_novel.mp4,652.690,30.0,red,Eating,,,POINT,18.267,18.267,NA,,
B5_6_B_control_SK,2024-07-11 11:04:12,,/Volumes/T7/4_7/cut/B5_6_B_control.mp4,684.890,25.0,blue,Eating,,,POINT,18.280,18.280,NA,,
B6_5_A_control_SK,2024-07-14 11:55:33,,/Volumes/T7/14_7/cut/B6_5_A_control.mp4,668.650,25.0,black,Test arena entry,,,POINT,18.280,18.280,NA,,
B4_2_YY_BR_novel_SK,2024-07-12 17:12:31,,/Volumes/T7/30_6/cut/B4_2_YY_BR_novel.mov,676.270,30.0,No focal subject,Trial start,,,POINT,18.300,18.300,NA,,
B5_5_RR_BY_novel_SK,2024-07-13 10:39:36,,/Volumes/T7/3_7/cut/B5_5_RR_BY_novel.mov,644.470,30.0,No focal subject,Zone of Interest,,,STATE,18.333,146.667,128.334,,
B6_6_GG_BG_control_SK,2024-07-15 14:21:51,,/Volumes/T7/15_7/cut/B6_6_BG_GG_control.mp4,650.370,30.0,No focal subject,Zone of Interest,,,STATE,18.333,38.167,19.834,,
B8_6_PR_RR_novel_SK,2024-07-18 14:27:38,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_PR_RR_novel.mp4,639.700,30.0,No focal subject,Eating,,,POINT,18.367,18.367,NA,,
B8_8_PY_BR_control_SK,2024-07-20 12:06:44,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B8_8_PY_BR_control.mp4,638.930,30.0,No focal subject,Zone of Interest,,,STATE,18.367,89.100,70.733,,
B5_4_B_control_SK,2024-07-12 18:49:23,,/Volumes/T7/2_7/cut/B5_4_B_control.mov,660.200,30.0,No focal subject,Trial start,,,POINT,18.400,18.400,NA,,
B5_4_A_control_SK,2024-07-12 18:49:11,,/Volumes/T7/2_7/cut/B5_4_A_control.mov,647.500,30.0,No focal subject,Trial start,,,POINT,18.433,18.433,NA,,
B6_6_BP_RY_control_SK,2024-07-15 14:22:20,,/Volumes/T7/15_7/cut/B6_6_BP_RY_control.mp4,653.970,30.0,No focal subject,Trial start,,,POINT,18.433,18.433,NA,,
B9_6_A_control_SK,2024-07-18 14:30:31,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B9_6_A_control.mp4,654.870,30.0,black,Zone of Interest,,,STATE,18.433,81.967,63.534,,
B6_1_B_control_SK,2024-07-10 14:56:43,,/Users/reinoud/ECoBird Dropbox/Reinoud Allaert/Gull_2024/data/processed_data/2024_Gull_neophobia/cut_videos/B6_B7/Day1/B6_1_B_control.mp4,657.960,30.0,blue,Test arena entry,,,POINT,18.467,18.467,NA,,
B8_5_A_novel_SK,2024-07-17 10:01:17,,/Volumes/T7/17_7/cut/B8_5_A_novel.mp4,663.940,30.0,black,Zone of Interest,,,STATE,18.467,26.033,7.566,,
B9_6_A_control_SK,2024-07-18 14:30:31,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B9_6_A_control.mp4,654.870,30.0,redblue,Eating,,,POINT,18.500,18.500,NA,,
B6_3_A_novel_SK,2024-07-15 19:19:46,,/Volumes/T7/11_7/cut/B6_3_A_novel.mov,669.070,30.0,No focal subject,Trial start,,,POINT,18.533,18.533,NA,,
B3_1_BP_GR_control_SK,2024-07-12 14:11:04,,/Volumes/T7/26_06/EXTRA_DAY/B3_1_BP_GY_control.mov,674.800,30.0,No focal subject,Trial start,,,POINT,18.600,18.600,NA,,
B5_6_B_control_SK,2024-07-11 11:04:12,,/Volumes/T7/4_7/cut/B5_6_B_control.mp4,684.890,25.0,red,Eating,,,POINT,18.600,18.600,NA,,
B8_4_BG_BR_control_SK,2024-07-16 11:14:05,,/Volumes/T7/16_7/cut/B8_4_BG_BR_control.mp4,658.670,30.0,No focal subject,Zone of Interest,,,STATE,18.600,76.000,57.400,,
B8_5_A_novel_SK,2024-07-17 10:01:17,,/Volumes/T7/17_7/cut/B8_5_A_novel.mp4,663.940,30.0,redblack,Zone of Interest,,,STATE,18.600,130.900,112.300,,
B5_2_A_control_SK,2024-07-12 17:12:42,,/Volumes/T7/30_6/cut/B5_2_A_control.mov,710.170,30.0,redblue,Test arena entry,,,POINT,18.667,18.667,NA,,
B8_1_A_novel_SK,2024-07-16 09:45:29,,/Volumes/T7/13_7/cut/B8_1_A_novel.mp4,663.490,30.0,redblack,Eating,,,POINT,18.667,18.667,NA,,
B7_5_GY_GP_control_SK,2024-07-14 11:58:31,,/Volumes/T7/14_7/cut/B7_5_GY_GP_control.mp4,645.760,25.0,No focal subject,Test arena entry,,,POINT,18.680,18.680,NA,,
B7_3_GG_BY_novel_SK,2024-07-15 19:22:45,,/Volumes/T7/11_7/cut/B7_3_GG_BY_novel.mov,663.730,30.0,No focal subject,Zone of Interest,,,STATE,18.733,56.000,37.267,,
B8_1_A_novel_SK,2024-07-16 09:45:29,,/Volumes/T7/13_7/cut/B8_1_A_novel.mp4,663.490,30.0,redblue,Test arena entry,,,POINT,18.767,18.767,NA,,
B8_2_GG_GY_novel_SK,2024-07-14 13:24:14,,/Volumes/T7/14_7/cut/B8_2_GG_GY_novel.mp4,633.220,30.0,No focal subject,Zone of Interest,,,STATE,18.767,214.400,195.633,,
B2_7_B_novel_SK,2024-07-12 20:39:00,,/Volumes/T7/2_7/cut/B2_7_B_novel.mov,689.830,30.0,black,Eating,,,POINT,18.800,18.800,NA,,
B9_8_A_novel_SK,2024-07-20 12:09:43,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B9_8_A_novel.mp4,644.840,30.0,redblue,Eating,,,POINT,18.800,18.800,NA,,
B2_7_B_novel_SK,2024-07-12 20:39:00,,/Volumes/T7/2_7/cut/B2_7_B_novel.mov,689.830,30.0,redblue,Zone of Interest,,,STATE,18.833,82.267,63.434,,
B4_4_YY_BR_control_SK,2024-07-12 18:48:59,,/Volumes/T7/2_7/cut/B4_4_YY_BR_control.mov,640.730,30.0,No focal subject,Test arena entry,,,POINT,18.833,18.833,NA,,
B6_6_GY_BG_control_SK,2024-07-15 14:23:13,,/Volumes/T7/15_7/cut/B6_6_GY_BG_control.mp4,662.980,30.0,No focal subject,Trial start,,,POINT,18.833,18.833,NA,,
B5_8_A_novel_SK,2024-07-11 15:49:07,,/Volumes/T7/6_7/cut/B5_8_A_novel.mp4,728.880,25.0,red,Test arena entry,,,POINT,18.840,18.840,NA,,
B6_1_B_control_SK,2024-07-10 14:56:43,,/Users/reinoud/ECoBird Dropbox/Reinoud Allaert/Gull_2024/data/processed_data/2024_Gull_neophobia/cut_videos/B6_B7/Day1/B6_1_B_control.mp4,657.960,30.0,redblue,Test arena entry,,,POINT,18.867,18.867,NA,,
B5_8_A_novel_SK,2024-07-11 15:49:07,,/Volumes/T7/6_7/cut/B5_8_A_novel.mp4,728.880,25.0,redblue,Test arena entry,,,POINT,18.880,18.880,NA,,
B3_7_BP_YY_novel_SK,2024-07-12 20:39:41,,/Volumes/T7/2_7/cut/B3_7_BP_YY_novel.mov,671.430,30.0,No focal subject,Zone of Interest,,,STATE,18.900,217.667,198.767,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,black,Zone of Interest,,,STATE,18.900,28.033,9.133,,
B9_1_GP_BB_novel_SK,2024-07-16 09:47:00,,/Volumes/T7/13_7/cut/B9_1_GP_BB_novel.mp4,821.120,30.0,No focal subject,Test arena entry,,,POINT,18.933,18.933,NA,,
B6_5_A_control_SK,2024-07-14 11:55:33,,/Volumes/T7/14_7/cut/B6_5_A_control.mp4,668.650,25.0,blue,Zone of Interest,,,STATE,18.960,50.920,31.960,,
B6_5_A_control_SK,2024-07-14 11:55:33,,/Volumes/T7/14_7/cut/B6_5_A_control.mp4,668.650,25.0,redblack,Zone of Interest,,,STATE,18.960,38.120,19.160,,
B2_7_B_novel_SK,2024-07-12 20:39:00,,/Volumes/T7/2_7/cut/B2_7_B_novel.mov,689.830,30.0,red,Zone of Interest,,,STATE,18.967,42.000,23.033,,
B8_4_PR_RR_control_SK,2024-07-16 11:15:15,,/Volumes/T7/16_7/cut/B8_4_PR_RR_control.mp4,640.940,30.0,No focal subject,Eating,,,POINT,18.967,18.967,NA,,
B8_5_A_novel_SK,2024-07-17 10:01:17,,/Volumes/T7/17_7/cut/B8_5_A_novel.mp4,663.940,30.0,black,Eating,,,POINT,18.967,18.967,NA,,
B3_1_GR_BY_control_Sk,2024-07-12 14:11:42,,/Volumes/T7/26_06/EXTRA_DAY/B3_1_GR_BY_control.mov,652.400,30.0,No focal subject,Eating,,,POINT,19.000,19.000,NA,,
B5_6_A_control_SK,2024-07-11 11:04:00,,/Volumes/T7/4_7/cut/B5_6_A_control.mp4,753.450,25.0,blue,Eating,,,POINT,19.000,19.000,NA,,
B6_5_A_control_SK,2024-07-14 11:55:33,,/Volumes/T7/14_7/cut/B6_5_A_control.mp4,668.650,25.0,redblue,Test arena entry,,,POINT,19.000,19.000,NA,,
B7_3_BY_RR_novel_SK,2024-07-15 19:21:46,,/Volumes/T7/11_7/cut/B7_3_BY_RR_novel.mov,674.830,30.0,No focal subject,Zone of Interest,,,STATE,19.000,158.967,139.967,,
B8_5_A_novel_SK,2024-07-17 10:01:17,,/Volumes/T7/17_7/cut/B8_5_A_novel.mp4,663.940,30.0,redblack,Eating,,,POINT,19.000,19.000,NA,,
